train: 真实评分：[0.1595180630683899, 0.06109960749745369, 0.15218240022659302, 0.0, 0.0, 0.15218240022659302, 0.1595180630683899, 0.06109960749745369, 0.15218240022659302, 0.15963077545166016, 0.06109960749745369, 0.1595180630683899, 0.1372314840555191, 0.0, 0.15218240022659302, 0.15218240022659302, 0.0, 0.1595180630683899, 0.1595180630683899, 0.1595180630683899, 0.06493654102087021, 0.07709677517414093, 0.06109960749745369, 0.06109960749745369, 0.0, 0.15218240022659302, 0.15218240022659302, 0.1595180630683899, 0.1595180630683899, 0.15218240022659302, 0.1595180630683899, 0.15218240022659302]，预测评分：[0.6069245934486389]
train: 真实评分：[0.1595180630683899, 0.1595180630683899, 0.1595180630683899, 0.1595180630683899, 0.1595180630683899, 0.15218240022659302, 0.1595180630683899, 0.1595180630683899, 0.15218240022659302, 0.15218240022659302, 0.1595180630683899, 0.1595180630683899, 0.1595180630683899, 0.1595180630683899, 0.1595180630683899, 0.15218240022659302, 0.1595180630683899, 0.1595180630683899, 0.15218240022659302, 0.15218240022659302, 0.1595180630683899, 0.06493654102087021, 0.06109960749745369, 0.06109960749745369, 0.1595180630683899, 0.15218240022659302, 0.15218240022659302, 0.15963077545166016, 0.06109960749745369, 0.06109960749745369, 0.06493654102087021, 0.06109960749745369]，预测评分：[0.4282601773738861]
train: 真实评分：[0.15218240022659302, 0.0011081157717853785, 0.15963077545166016, 0.0, 0.18634670972824097, 0.18634670972824097, 0.1595180630683899, 0.0011081157717853785, 0.15218240022659302, 0.1372314840555191, 0.0011081157717853785, 0.0, 0.0011081157717853785, 0.06109960749745369, 0.13258124887943268, 0.0011081157717853785, 0.0011081157717853785, 0.0, -0.09513649344444275, 0.18634670972824097, 0.06109960749745369, 0.0, 0.13874660432338715, 0.15218240022659302, 0.15218240022659302, 0.1595180630683899, 0.06109960749745369, 0.06109960749745369, 0.06109960749745369, 0.05887003242969513, 0.15963077545166016, 0.15862531960010529]，预测评分：[0.26584064960479736]
train: 真实评分：[0.15218240022659302, 0.0011081157717853785, 0.1595180630683899, 0.15963077545166016, 0.15963077545166016, 0.13874660432338715, 0.1595180630683899, 0.15218240022659302, 0.01497452799230814, 0.01497452799230814, 0.13874660432338715, 0.1595180630683899, 0.1595180630683899, 0.1372314840555191, 0.13874660432338715, 0.0, 0.13874660432338715, 0.06109960749745369, 0.15963077545166016, 0.1595180630683899, 0.15963077545166016, 0.1595180630683899, 0.1595180630683899, 0.07709677517414093, 0.06493654102087021, 0.15218240022659302, 0.1595180630683899, 0.1595180630683899, 0.1595180630683899, 0.1372314840555191, 0.16117431223392487, 0.06109960749745369]，预测评分：[0.1161770224571228]
train: 真实评分：[0.06109960749745369, 0.15218240022659302, 0.15963077545166016, 0.0011081157717853785, 0.1595180630683899, 0.15218240022659302, 0.06109960749745369, 0.1595180630683899, 0.1595180630683899, 0.1372314840555191, 0.15218240022659302, 0.15218240022659302, 0.1853523999452591, 0.06493654102087021, 0.15218240022659302, 0.06109960749745369, 0.054768797010183334, -0.007605705875903368, 0.06109960749745369, 0.06493654102087021, 0.06493654102087021, 0.15218240022659302, 0.1595180630683899, 0.1595180630683899, 0.1595180630683899, 0.15218240022659302, 0.1595180630683899, 0.15218240022659302, 0.15218240022659302, 0.1595180630683899, 0.15218240022659302, 0.15218240022659302]，预测评分：[0.0014030039310455322]
train: 真实评分：[0.1595180630683899, 0.1595180630683899, 0.15218240022659302, 0.1595180630683899, 0.15218240022659302, 0.1595180630683899, 0.15218240022659302, 0.1595180630683899, 0.15218240022659302, 0.1595180630683899, 0.15218240022659302, 0.1595180630683899, 0.1595180630683899, 0.1595180630683899, 0.1595180630683899, 0.0011081157717853785, 0.07034915685653687, 0.15218240022659302, 0.1853523999452591, 0.05906745418906212, 0.1595180630683899, 0.1595180630683899, 0.15218240022659302, 0.05779001861810684, 0.06109960749745369, 0.06109960749745369, 0.07709677517414093, 0.06493654102087021, 0.07709677517414093, 0.054768797010183334, 0.06109960749745369, 0.0]，预测评分：[-0.07377639412879944]
train: 真实评分：[0.0, 0.0, 0.18634670972824097, 0.06109960749745369, 0.06109960749745369, 0.06493654102087021, 0.06109960749745369, 0.06493654102087021, 0.06109960749745369, 0.06109960749745369, 0.18634670972824097, 0.0, 0.07034915685653687, 0.06493654102087021, 0.06109960749745369, 0.06109960749745369, 0.06109960749745369, 0.06109960749745369, 0.06109960749745369, 0.06109960749745369, 0.06493654102087021, 0.06109960749745369, -0.007605705875903368, 0.06109960749745369, 0.06109960749745369, 0.06493654102087021, 0.1595180630683899, 0.1595180630683899, 0.1595180630683899, 0.1595180630683899, 0.1595180630683899, 0.1595180630683899]，预测评分：[-0.10041549801826477]
train: 真实评分：[0.1595180630683899, 0.15218240022659302, 0.1595180630683899, 0.15218240022659302, 0.15218240022659302, 0.1595180630683899, 0.1595180630683899, 0.1595180630683899, 0.15218240022659302, 0.15218240022659302, 0.15218240022659302, 0.15218240022659302, 0.1595180630683899, 0.1595180630683899, 0.1595180630683899, 0.15218240022659302, 0.1595180630683899, 0.1595180630683899, 0.15218240022659302, 0.1595180630683899, 0.1595180630683899, 0.1595180630683899, 0.15218240022659302, 0.1595180630683899, 0.1595180630683899, 0.1595180630683899, 0.1595180630683899, 0.15218240022659302, 0.15218240022659302, 0.1595180630683899, 0.1595180630683899, 0.15218240022659302]，预测评分：[-0.10116323828697205]
train: 真实评分：[0.15218240022659302, 0.15218240022659302, 0.1595180630683899, 0.1595180630683899, 0.1595180630683899, 0.15218240022659302, 0.15218240022659302, 0.15218240022659302, 0.15218240022659302, 0.1595180630683899, 0.15218240022659302, 0.15218240022659302, 0.1595180630683899, 0.15218240022659302, 0.15218240022659302, 0.1595180630683899, 0.15218240022659302, 0.15218240022659302, 0.1595180630683899, 0.15218240022659302, 0.1595180630683899, 0.1595180630683899, 0.1595180630683899, 0.1595180630683899, 0.1595180630683899, 0.1595180630683899, 0.15218240022659302, 0.1595180630683899, 0.1595180630683899, 0.1595180630683899, 0.1595180630683899, 0.1595180630683899]，预测评分：[-0.07264217734336853]
train: 真实评分：[0.15218240022659302, 0.15218240022659302, 0.15218240022659302, 0.1595180630683899, 0.1595180630683899, 0.15218240022659302, 0.15218240022659302, 0.15218240022659302, 0.1595180630683899, 0.1595180630683899, 0.15218240022659302, 0.15218240022659302, 0.15218240022659302, 0.15218240022659302, 0.1595180630683899, 0.1595180630683899, 0.15218240022659302, 0.1595180630683899, 0.1595180630683899, 0.1595180630683899, 0.15218240022659302, 0.1595180630683899, 0.1595180630683899, 0.1595180630683899, 0.15218240022659302, 0.15218240022659302, 0.15218240022659302, 0.15218240022659302, 0.1595180630683899, 0.15218240022659302, 0.15218240022659302, 0.15218240022659302]，预测评分：[-0.02736765146255493]
